customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST101218,Female,0,Yes,No,21,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),29.84,691.53,Yes
CUST101219,Male,0,Yes,No,72,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),37.53,2676.52,Yes
CUST101220,Female,0,No,No,22,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),31.63,751.19,No
CUST101221,Male,0,No,No,42,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,No,Electronic check,18.0,867.27,No
CUST101222,Male,0,No,Yes,67,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,46.31,3145.9,No
CUST101223,Female,1,No,No,42,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,51.29,2213.05,No
CUST101224,Male,0,Yes,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),20.57,424.48,No
CUST101225,Female,0,Yes,No,40,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),24.27,1073.39,No
CUST101226,Male,0,Yes,No,69,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,One year,No,Electronic check,42.81,2990.51,No
CUST101227,Male,0,Yes,No,30,Yes,No,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Electronic check,27.77,856.24,No
CUST101228,Female,0,No,No,16,No,No phone service,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,47.93,792.9,No
CUST101229,Male,0,No,Yes,8,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,58.44,458.01,Yes
CUST101230,Female,0,Yes,No,54,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),30.52,1641.97,Yes
CUST101231,Male,0,No,No,5,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,No,Mailed check,48.62,298.98,No
CUST101232,Male,0,No,Yes,69,Yes,No,DSL,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),18.0,1324.5,No
CUST101233,Male,0,Yes,No,63,No,No phone service,DSL,Yes,No,No,No,No,No,Two year,Yes,Mailed check,18.17,1015.84,No
CUST101234,Female,0,Yes,Yes,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.28,24.22,Yes
CUST101235,Male,0,Yes,No,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),28.5,1913.09,No
CUST101236,Female,0,Yes,No,55,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Credit card (automatic),40.11,2236.67,No
CUST101237,Male,0,No,No,17,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,18.0,269.69,No
CUST101238,Female,0,Yes,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,30.2,987.25,Yes
CUST101239,Male,0,Yes,Yes,47,Yes,No,DSL,No,No,No,No,No,No,One year,No,Credit card (automatic),18.0,770.81,No
CUST101240,Female,0,No,No,28,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,40.23,1067.69,No
CUST101241,Female,0,No,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.0,554.34,No
CUST101242,Female,0,Yes,No,24,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,No,Electronic check,18.0,426.56,No
CUST101243,Female,0,No,No,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.0,1135.14,No
CUST101244,Female,0,Yes,No,8,Yes,No,DSL,No,Yes,No,Yes,No,No,Two year,No,Mailed check,31.16,276.15,No
CUST101245,Female,0,Yes,Yes,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,18.0,1248.72,No
CUST101246,Male,0,No,No,13,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,19.82,316.96,No
CUST101247,Male,0,Yes,No,19,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),18.0,318.92,Yes
CUST101248,Female,1,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,55.34,535.13,Yes
CUST101249,Female,0,Yes,Yes,10,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,29.88,251.18,Yes
CUST101250,Female,1,Yes,No,38,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Mailed check,38.93,1430.37,No
CUST101251,Male,1,No,Yes,18,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),28.56,508.55,No
CUST101252,Male,0,Yes,No,18,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),38.19,608.7,Yes
CUST101253,Male,0,No,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,18.0,740.82,No
CUST101254,Female,0,No,Yes,60,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),24.59,1521.28,No
CUST101255,Male,0,No,Yes,69,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),19.5,1313.03,Yes
CUST101256,Male,0,No,No,71,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),33.23,2370.28,No
CUST101257,Female,1,Yes,No,64,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Two year,No,Credit card (automatic),18.0,1207.09,No
CUST101258,Male,0,No,Yes,22,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),18.0,414.84,Yes
CUST101259,Female,0,No,No,59,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Electronic check,41.97,2514.6,No
CUST101260,Male,0,No,No,9,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),51.73,499.42,No
CUST101261,Female,0,No,No,62,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),40.45,2485.57,No
CUST101262,Male,0,No,Yes,1,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),26.03,18.12,Yes
CUST101263,Male,0,Yes,Yes,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,579.95,Yes
CUST101264,Male,0,No,No,56,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),46.6,2653.59,No
CUST101265,Male,0,Yes,No,65,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,36.2,2228.87,No
CUST101266,Male,0,Yes,No,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.98,352.3,Yes
CUST101267,Male,0,No,No,41,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),25.16,1049.44,No
CUST101268,Female,0,Yes,No,20,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),34.42,672.52,No
CUST101269,Male,0,Yes,Yes,65,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,43.2,2897.52,Yes
CUST101270,Female,0,Yes,No,37,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),24.55,949.13,No
CUST101271,Female,0,No,No,68,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,34.64,2324.98,No
CUST101272,Female,0,Yes,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),32.51,820.01,Yes
CUST101273,Male,0,No,No,25,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),49.55,1238.56,Yes
CUST101274,Male,0,Yes,No,1,No,No phone service,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,22.32,57.21,Yes
CUST101275,Male,0,No,No,45,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),51.51,2293.62,No
CUST101276,Male,0,Yes,No,33,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),47.86,1617.29,No
CUST101277,Female,0,No,No,61,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,41.98,2621.26,Yes
CUST101278,Male,0,Yes,No,40,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,36.79,1534.11,No
CUST101279,Female,0,No,No,14,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),18.0,185.79,No
CUST101280,Female,0,No,No,54,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,No,Bank transfer (automatic),18.0,962.12,No
CUST101281,Female,1,No,No,2,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),54.05,122.69,Yes
CUST101282,Female,0,No,No,37,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),62.11,2252.75,No
CUST101283,Male,0,Yes,No,50,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,43.92,2182.17,No
CUST101284,Male,0,No,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,37.41,533.21,Yes
CUST101285,Female,0,No,No,48,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),19.24,1007.72,No
CUST101286,Male,0,No,No,20,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,18.92,370.84,No
CUST101287,Male,0,No,No,23,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,47.9,1108.08,No
CUST101288,Male,0,No,No,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,20.91,795.22,No
CUST101289,Male,0,No,No,19,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,No,Electronic check,52.89,963.47,No
CUST101290,Male,1,Yes,Yes,34,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,51.55,1811.25,No
CUST101291,Male,0,No,No,47,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),49.2,2260.31,No
CUST101292,Female,0,No,No,32,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,38.48,1278.8,No
CUST101293,Female,0,No,Yes,55,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Credit card (automatic),34.48,1789.18,No
CUST101294,Female,0,Yes,Yes,40,No,No phone service,DSL,No,No,Yes,No,No,Yes,One year,Yes,Mailed check,18.92,680.06,No
CUST101295,Male,0,No,Yes,53,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),18.0,969.24,No
CUST101296,Male,0,No,No,43,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,20.14,846.2,No
CUST101297,Male,0,Yes,No,71,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,46.1,3369.65,No
CUST101298,Female,0,No,Yes,10,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,20.9,301.0,No
CUST101299,Female,0,Yes,No,13,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),39.67,539.04,No
CUST101300,Male,0,No,No,41,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,18.0,699.76,Yes
CUST101301,Female,0,Yes,No,11,Yes,No,DSL,No,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),18.0,222.67,No
CUST101302,Male,0,Yes,No,16,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,One year,No,Mailed check,23.53,394.61,No
CUST101303,Female,0,Yes,No,24,Yes,Yes,DSL,No,No,No,Yes,Yes,No,One year,Yes,Mailed check,18.0,444.84,No
CUST101304,Female,0,No,No,25,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,No,Credit card (automatic),34.29,757.56,No
CUST101305,Female,0,Yes,No,46,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,18.0,943.63,Yes
CUST101306,Female,0,No,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.59,457.82,No
CUST101307,Female,0,No,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,21.55,1293.64,No
CUST101308,Male,0,No,No,59,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),54.46,3173.51,No
CUST101309,Female,0,Yes,No,26,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),18.14,431.75,No
CUST101310,Male,0,No,No,42,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),37.35,1578.74,No
CUST101311,Female,0,No,No,19,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,28.73,508.98,Yes
CUST101312,Female,0,Yes,Yes,62,Yes,No,DSL,Yes,No,No,No,No,No,Two year,Yes,Credit card (automatic),18.0,1089.33,No
CUST101313,Female,0,Yes,No,24,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,55.99,1343.96,Yes
CUST101314,Male,0,Yes,No,26,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),45.96,1178.56,No
CUST101315,Female,0,No,Yes,51,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,19.19,1012.73,No
CUST101316,Female,0,Yes,No,9,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Credit card (automatic),68.55,643.7,No
CUST101317,Female,0,Yes,No,49,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),19.82,955.02,No
CUST101318,Male,0,No,No,29,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,18.69,478.36,Yes
CUST101319,Male,0,No,Yes,0,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),53.16,,Yes
CUST101320,Male,0,No,No,53,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,27.53,1459.3,Yes
CUST101321,Male,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Credit card (automatic),65.32,61.19,No
CUST101322,Female,0,Yes,Yes,6,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,57.01,300.98,No
CUST101323,Male,0,No,No,29,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),25.2,727.83,No
CUST101324,Female,0,Yes,No,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.0,1196.71,No
CUST101325,Male,0,No,No,28,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),44.97,1273.95,No
CUST101326,Male,0,No,No,24,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,46.98,1071.35,Yes
CUST101327,Female,1,Yes,No,39,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),18.0,769.53,No
CUST101328,Female,0,No,Yes,25,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),24.1,517.18,No
CUST101329,Female,0,No,No,16,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,27.32,449.06,No
CUST101330,Female,0,Yes,No,30,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,53.63,1572.54,No
CUST101331,Female,0,No,Yes,60,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),18.0,1167.48,No
CUST101332,Male,0,No,No,7,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,38.46,343.02,No
CUST101333,Female,0,No,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.02,1415.44,No
CUST101334,Female,0,No,No,0,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),55.04,,No
CUST101335,Female,0,No,No,70,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),37.28,2629.29,No
CUST101336,Male,1,Yes,No,45,Yes,No,DSL,Yes,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),18.0,793.47,No
CUST101337,Female,0,Yes,Yes,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,18.0,328.56,No
CUST101338,Male,0,Yes,No,39,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,No,Credit card (automatic),18.0,669.21,No
CUST101339,Male,0,Yes,No,1,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),32.52,121.26,No
CUST101340,Male,0,No,No,60,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),24.58,1508.3,Yes
CUST101341,Male,0,Yes,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.0,1216.09,No
CUST101342,Female,0,Yes,No,29,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),19.55,598.81,No
CUST101343,Female,0,Yes,No,29,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),50.69,1461.77,No
CUST101344,Female,1,No,No,44,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),43.4,1925.91,No
CUST101345,Male,0,No,Yes,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,18.33,394.61,No
CUST101346,Male,0,Yes,Yes,55,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Mailed check,51.14,2869.45,No
CUST101347,Male,0,No,No,60,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),18.36,1108.38,No
CUST101348,Female,0,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,18.0,263.01,No
CUST101349,Male,0,No,No,55,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),18.0,972.31,No
CUST101350,Female,0,Yes,Yes,14,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),48.38,616.65,No
CUST101351,Female,0,No,No,10,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,29.15,255.78,No
CUST101352,Male,0,No,No,11,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Mailed check,52.8,605.96,No
CUST101353,Female,0,No,No,2,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,Yes,Electronic check,27.29,-3.18,No
CUST101354,Male,0,Yes,No,23,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),18.0,401.95,Yes
CUST101355,Female,0,No,Yes,8,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),21.09,157.68,No
CUST101356,Female,0,No,No,45,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),18.88,872.16,No
CUST101357,Male,0,No,Yes,70,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),32.53,2230.66,No
CUST101358,Male,0,Yes,No,59,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,39.31,2334.21,No
CUST101359,Female,0,Yes,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,33.88,352.51,Yes
CUST101360,Female,0,No,No,9,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,27.68,212.88,No
CUST101361,Male,0,Yes,No,2,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,29.33,117.39,Yes
CUST101362,Female,0,Yes,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),18.0,332.3,No
CUST101363,Female,0,Yes,No,1,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.86,29.39,Yes
CUST101364,Female,0,No,No,16,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Electronic check,32.79,551.47,No
CUST101365,Male,0,Yes,No,1,No,No phone service,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,56.35,91.16,No
CUST101366,Female,0,No,No,52,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,18.0,952.12,No
CUST101367,Female,0,Yes,Yes,15,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),28.4,479.03,Yes
CUST101368,Male,0,Yes,No,9,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),42.7,397.57,No
CUST101369,Male,0,Yes,No,67,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,63.8,4336.88,Yes
CUST101370,Female,0,Yes,Yes,42,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),59.0,2424.15,No
CUST101371,Male,0,No,No,57,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,31.66,1807.28,No
CUST101372,Female,0,No,No,59,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),34.25,2000.09,No
CUST101373,Female,0,No,No,23,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.0,419.27,Yes
CUST101374,Male,0,Yes,No,15,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),45.68,768.67,Yes
CUST101375,Female,0,No,No,8,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),26.64,183.57,No
CUST101376,Male,0,No,Yes,5,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),26.66,147.26,Yes
